id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0437,1991-11-28,25.95,33.9,18,14,,,,,,,41.5,,,4.5,33,25.1,,67,21.2,,8.8,,11,,,,15.7,,,4.3,,0,
NH0437,1991-11-29,23.3,28.5,18.1,18,,,,,,,4.3,,,5.6,41,25.3,,88,21.3,,7.2,,9,,,,17.6,,,3.8,,0,
NH0437,1991-11-30,24.55,30.1,19,17.1,,,,,,,0,,,11.2,81,22.8,,72,19.6,,7.2,,9,,,,27.4,,,6,,0,
NH0437,1991-12-01,24.6,31.9,17.3,13.1,,,,,,,0,,,12.1,88,24.3,,72,20.6,,4.8,,6,,,,29,,,6,,0,
NH0437,1991-12-02,26.1,33.2,19,16.5,,,,,,,0,,,11.1,80,22.2,,61,19.2,,,,,,,,27.3,,,,,0,
NH0437,1991-12-03,26.15,32.9,19.4,15.2,,,,,,,0,,,4.4,32,24.4,,72,20.7,,29.6,,37,,,,15.6,,,6.3,,0,
NH0437,1991-12-04,27.15,35.5,18.8,14.5,,,,,,,33.2,,,0.7,5,26.5,,63,22,,9.6,,12,,,,9.1,,,3.4,,0,
NH0437,1991-12-05,22.85,28.9,16.8,10.6,,,,,,,0,,,11.3,81,22.1,,84,19.1,,4.8,,6,,,,27.7,,,5.5,,0,
NH0437,1991-12-06,25.7,30.9,20.5,14.5,,,,,,,0,,,11,79,26.4,,78,22,,4,,5,,,,27.2,,,5.8,,0,
NH0437,1991-12-07,27.5,33.5,21.5,18.9,,,,,,,14.5,,,11.5,83,27.2,,74,22.5,,6.4,,8,,,,28.1,,,6.6,,0,
NH0437,1991-12-08,27.8,33.8,21.8,19.6,,,,,,,5.2,,,11.3,81,28.9,,74,23.5,,10.4,,13,,,,27.7,,,6.8,,0,
NH0437,1991-12-09,23.65,27.1,20.2,18.2,,,,,,,1.3,,,2,14,21.1,,82,18.4,,10.4,,13,,,,11.5,,,3.7,,0,
NH0437,1991-12-10,23.95,29.8,18.1,17.6,,,,,,,0,,,11.9,86,24.9,,80,21,,7.2,,9,,,,28.8,,,5.9,,0,
NH0437,1991-12-11,25.9,29.5,22.3,17.6,,,,,,,1.8,,,3,22,25.5,,79,21.4,,12,,15,,,,13.2,,,4.1,,0,
NH0437,1991-12-12,22.3,25.8,18.8,18.8,,,,,,,0,,,4.1,29,22.4,,83,19.3,,11.2,,14,,,,15.2,,,3.7,,0,
NH0437,1991-12-13,25.05,31.3,18.8,16.1,,,,,,,3.8,,,10.4,75,26,,80,21.7,,8,,10,,,,26.2,,,5.8,,0,
NH0437,1991-12-14,23.25,26.3,20.2,20.8,,,,,,,9.8,,,1.7,12,24.7,,92,20.9,,15.2,,19,,,,11,,,3.1,,0,
NH0437,1991-12-15,23.25,26.9,19.6,18.4,,,,,,,3.3,,,4.8,34,22.8,,88,19.6,,6.4,,8,,,,16.4,,,3.8,,0,
NH0437,1991-12-16,24.35,29.9,18.8,17.2,,,,,,,0,,,12,86,23.7,,77,20.2,,4.8,,6,,,,29,,,6,,0,
NH0437,1991-12-17,28.15,33.2,23.1,16.6,,,,,,,0,,,11.1,80,25.9,,69,21.7,,4,,5,,,,27.5,,,6.4,,0,
NH0437,1991-12-18,28.5,35.2,21.8,18.8,,,,,,,0,,,11.4,82,26,,62,21.7,,4.8,,6,,,,28,,,6.7,,0,
NH0437,1991-12-19,27.55,35.2,19.9,19.8,,,,,,,18.4,,,8.1,58,27,,71,22.4,,10.4,,13,,,,22.2,,,5.9,,0,
NH0437,1991-12-20,26.25,31.9,20.6,14.8,,,,,,,0,,,11,79,28,,80,23,,4.8,,6,,,,27.3,,,6,,0,
NH0437,1991-12-21,26.95,33.3,20.6,20.2,,,,,,,32.2,,,10.8,77,29.5,,74,23.8,,8,,10,,,,27,,,6.2,,0,
NH0437,1991-12-22,23.3,27.3,19.3,19,,,,,,,6.6,,,0,0,24.6,,97,20.8,,4.8,,6,,,,8,,,2.2,,0,
NH0437,1991-12-23,21.5,23.1,19.9,17.8,,,,,,,87,,,0,0,23.9,,93,20.4,,8.8,,11,,,,8,,,2,,0,
NH0437,1991-12-24,25.7,30.6,20.8,19.9,,,,,,,31,,,6.1,44,28,,81,23,,4.8,,6,,,,18.7,,,4.3,,0,
NH0437,1991-12-25,26.15,31.5,20.8,20.2,,,,,,,31,,,4.5,32,29.9,,93,24,,12.8,,16,,,,15.9,,,4.1,,0,
NH0437,1991-12-26,20.55,24.6,16.5,16,,,,,,,0,,,7.5,54,16.7,,74,14.7,,8.8,,11,,,,21.2,,,4.7,,0,
NH0437,1991-12-27,21.1,27.2,15,11.2,,,,,,,0,,,11.5,82,20.3,,74,17.7,,6.4,,8,,,,28.2,,,5.4,,0,
NH0437,1991-12-28,24.35,30.9,17.8,16.8,,,,,,,0,,,9.4,67,24.2,,78,20.6,,6.4,,8,,,,24.5,,,5.3,,0,
NH0437,1991-12-29,25.35,31.2,19.5,16.6,,,,,,,0,,,2.9,21,27.8,,78,22.8,,4.8,,6,,,,13.1,,,3.2,,0,
NH0437,1991-12-30,27.15,31.4,22.9,20.5,,,,,,,0.3,,,2.8,20,29.5,,82,23.8,,7.2,,9,,,,12.9,,,3.6,,0,
NH0437,1991-12-31,25,27.1,22.9,21.1,,,,,,,19.9,,,0,0,28.4,,93,23.2,,8,,10,,,,8,,,2.2,,0,
NH0437,1992-01-01,24.3,25.3,23.3,21.9,,,,,,,43.6,,,0,0,29.2,,96,23.6,,4.8,,6,,,,8,,,1.9,,0,
NH0437,1992-01-02,21.95,24.3,19.6,18.9,,,,,,,0,,,0,0,19.3,,77,16.9,,5.6,,7,,,,8,,,2.6,,0,
NH0437,1992-01-03,22.95,27.9,18,10.2,,,,,,,0,,,13.1,94,19.6,,72,17.2,,5.6,,7,,,,31,,,6.2,,0,
NH0437,1992-01-04,23.6,30.1,17.1,10.9,,,,,,,0,,,13,94,22.3,,69,19.2,,4,,5,,,,30.8,,,6.1,,0,
NH0437,1992-01-05,26.1,31.6,20.6,12.1,,,,,,,0,,,12.7,91,20.9,,59,18.2,,8,,10,,,,30.2,,,7,,0,
NH0437,1992-01-06,25.6,32.6,18.6,13.8,,,,,,,1,,,9.5,68,22,,62,19,,10.4,,13,,,,24.6,,,6.2,,0,
NH0437,1992-01-07,26.15,32.3,20,19.6,,,,,,,0,,,7.3,53,25.9,,77,21.7,,4,,5,,,,20.8,,,4.8,,0,
NH0437,1992-01-08,27.05,33.5,20.6,16.6,,,,,,,0,,,13,94,26.2,,64,21.9,,4.8,,6,,,,30.7,,,6.8,,0,
NH0437,1992-01-09,27.15,33.9,20.4,17.2,,,,,,,0,,,12.8,93,27.8,,67,22.8,,4.8,,6,,,,30.4,,,6.8,,0,
NH0437,1992-01-10,27.9,33.5,22.3,20.2,,,,,,,0,,,4.6,33,29.1,,73,23.6,,8.8,,11,,,,16,,,4.5,,0,
NH0437,1992-01-11,27.85,32.6,23.1,22.4,,,,,,,0,,,13.2,96,25,,66,21.1,,8,,10,,,,31,,,7.4,,0,
NH0437,1992-01-12,23.85,30.1,17.6,16.8,,,,,,,0,,,11.1,80,19.3,,57,16.9,,4.8,,6,,,,27.3,,,5.8,,0,
NH0437,1992-01-13,26.55,32.6,20.5,15.4,,,,,,,0,,,10.1,73,25.3,,70,21.3,,3.2,,4,,,,25.6,,,5.7,,0,
NH0437,1992-01-14,26.7,33.7,19.7,16.8,,,,,,,21.2,,,6.9,50,25.5,,68,21.4,,13.6,,17,,,,20,,,5.7,,0,
NH0437,1992-01-15,20.7,25.1,16.3,16.1,,,,,,,0,,,9.8,71,21.5,,93,18.7,,7.2,,9,,,,25,,,4.7,,0,
NH0437,1992-01-16,18.4,25.6,11.2,10.8,,,,,,,0,,,13.1,95,14.2,,59,12.2,,4,,5,,,,30.8,,,5.2,,0,
NH0437,1992-01-17,21.25,29.9,12.6,7.1,,,,,,,0,,,11.7,85,16.5,,54,14.5,,3.2,,4,,,,28.3,,,5.3,,0,
NH0437,1992-01-18,23.25,31.6,14.9,11.6,,,,,,,0,,,11.8,86,19.8,,59,17.3,,4,,5,,,,28.4,,,5.7,,0,
NH0437,1992-01-19,24.25,32.9,15.6,11.5,,,,,,,0,,,6.4,47,23,,62,19.7,,5.6,,7,,,,19,,,4.4,,0,
NH0437,1992-01-20,27.65,35.5,19.8,18.7,,,,,,,0,,,11.5,84,22.7,,57,19.5,,5.6,,7,,,,27.9,,,6.6,,0,
NH0437,1992-01-21,28,35.9,20.1,18.1,,,,,,,0,,,11.7,86,22.8,,54,19.6,,7.2,,9,,,,28.2,,,6.9,,0,
NH0437,1992-01-22,27.85,35.3,20.4,15.2,,,,,,,0,,,11.6,85,24.1,,64,20.5,,8.8,,11,,,,28,,,7,,0,
NH0437,1992-01-23,26.3,32.5,20.1,16,,,,,,,0,,,11.7,86,18.4,,49,16.2,,11.2,,14,,,,28.1,,,7.3,,0,
NH0437,1992-01-24,25.15,31.6,18.7,14.1,,,,,,,0,,,11.7,86,22.4,,66,19.3,,10.4,,13,,,,28.1,,,6.5,,0,
NH0437,1992-01-25,26.85,32.6,21.1,19,,,,,,,0,,,7.8,58,25.4,,69,21.4,,12,,15,,,,21.3,,,5.8,,0,
NH0437,1992-01-26,27.55,33.5,21.6,19,,,,,,,0,,,9.6,71,25.1,,66,21.2,,11.2,,14,,,,24.4,,,6.5,,0,
NH0437,1992-01-27,27.5,33.5,21.5,18.1,,,,,,,0.8,,,10,74,26.3,,73,21.9,,7.2,,9,,,,25,,,6.1,,0,
NH0437,1992-01-28,27.75,34.9,20.6,18.2,,,,,,,0,,,10.5,78,23.2,,62,19.9,,8.8,,11,,,,25.9,,,6.6,,0,
NH0437,1992-01-29,25.8,32.5,19.1,17.1,,,,,,,0,,,5.3,39,25.1,,70,21.2,,8.8,,11,,,,16.8,,,4.4,,0,
NH0437,1992-01-30,26.65,32.9,20.4,18.9,,,,,,,0.8,,,4.6,34,26,,80,21.7,,6.4,,8,,,,15.6,,,4.2,,0,
NH0437,1992-01-31,27.45,34.8,20.1,14.9,,,,,,,0,,,11.6,86,27,,73,22.4,,4.8,,6,,,,27.7,,,6.3,,0,
NH0437,1992-02-01,28.85,36.4,21.3,18.3,,,,,,,0,,,12,90,23.8,,53,20.3,,12.8,,16,,,,28.3,,,7.8,,0,
NH0437,1992-02-02,27.85,35.5,20.2,21.9,,,,,,,0,,,11.1,83,26.2,,67,21.9,,8.8,,11,,,,26.7,,,6.6,,0,
NH0437,1992-02-03,28.8,35.5,22.1,18.7,,,,,,,0,,,11.2,84,24.4,,61,20.7,,8,,10,,,,26.8,,,6.9,,0,
NH0437,1992-02-04,27.75,35.4,20.1,17.5,,,,,,,0,,,11.4,86,26.2,,61,21.9,,7.2,,9,,,,27.1,,,6.5,,0,
NH0437,1992-02-05,27.1,35.6,18.6,15,,,,,,,0,,,8.8,66,23.3,,60,20,,6.4,,8,,,,22.6,,,5.6,,0,
NH0437,1992-02-06,27.5,35.6,19.4,14.8,,,,,,,0,,,10.7,81,23.4,,57,20,,5.6,,7,,,,25.8,,,6.1,,0,
NH0437,1992-02-07,28.85,37.2,20.5,15.5,,,,,,,0,,,11.4,86,25.5,,55,21.4,,7.2,,9,,,,27,,,6.7,,0,
NH0437,1992-02-08,30.75,39.2,22.3,18.6,,,,,,,58.9,,,10.6,80,27.5,,54,22.7,,,,,,,,25.5,,,,,0,
NH0437,1992-02-09,26.7,31.9,21.5,19.6,,,,,,,2.1,,,4.7,36,25.3,,84,21.3,,,,,,,,15.4,,,,,0,
NH0437,1992-02-10,23.65,25.9,21.4,19.8,,,,,,,5.5,,,0,0,26.1,,87,21.8,,8,,10,,,,7.4,,,2,,0,
NH0437,1992-02-11,25.8,31.5,20.1,17.1,,,,,,,0,,,11,84,26.5,,79,22,,8,,10,,,,26.1,,,5.8,,0,
NH0437,1992-02-12,25.25,29.9,20.6,17.5,,,,,,,0,,,11.5,88,26,,80,21.7,,8.8,,11,,,,26.9,,,5.8,,0,
NH0437,1992-02-13,28.7,34.6,22.8,19.4,,,,,,,72.5,,,3.6,28,28.3,,75,23.1,,8.8,,11,,,,13.4,,,4.2,,0,
NH0437,1992-02-14,25.05,28.9,21.2,18.2,,,,,,,2.2,,,1.1,8,26.1,,94,21.8,,3.2,,4,,,,9.1,,,2.4,,0,
NH0437,1992-02-15,25.4,30.5,20.3,16.6,,,,,,,0,,,10.3,79,26.2,,77,21.9,,3.2,,4,,,,24.6,,,5.1,,0,
NH0437,1992-02-16,26.85,32.1,21.6,17.9,,,,,,,0,,,10.4,80,28.3,,76,23.1,,5.6,,7,,,,24.7,,,5.5,,0,
NH0437,1992-02-17,28.15,33.5,22.8,19.5,,,,,,,0,,,11.2,86,27.9,,74,22.9,,5.6,,7,,,,26,,,6.1,,0,
NH0437,1992-02-18,29.15,34.5,23.8,19.8,,,,,,,0,,,11.3,87,29.9,,74,24,,6.4,,8,,,,26.1,,,6.4,,0,
NH0437,1992-02-19,29.45,34.1,24.8,21.5,,,,,,,0,,,11.3,87,29.3,,72,23.7,,8,,10,,,,26,,,6.6,,0,
NH0437,1992-02-20,30.1,35.3,24.9,21.9,,,,,,,0,,,10.6,82,30.3,,70,24.3,,9.6,,12,,,,24.8,,,6.6,,0,
NH0437,1992-02-21,23.8,29.4,18.2,22.5,,,,,,,84.2,,,0.7,5,23.6,,87,20.2,,14.4,,18,,,,8.2,,,2.9,,0,
NH0437,1992-02-22,16.4,18.2,14.6,12.9,,,,,,,11.4,,,0,0,16.8,,93,14.8,,8,,10,,,,7,,,1.6,,0,
NH0437,1992-02-23,19.05,22.9,15.2,14.7,,,,,,,2.8,,,0,0,23.4,,94,20,,7.2,,9,,,,7,,,1.4,,0,
NH0437,1992-02-24,24.7,28.9,20.5,18.4,,,,,,,0,,,11.2,88,23.1,,81,19.8,,7.2,,9,,,,25.5,,,5.4,,0,
NH0437,1992-02-25,23.55,29.6,17.5,12,,,,,,,0,,,11,86,21.5,,73,18.7,,8.8,,11,,,,25.1,,,5.3,,0,
NH0437,1992-02-26,25.9,31.3,20.5,18.2,,,,,,,2.7,,,3.4,27,28.2,,82,23.1,,5.6,,7,,,,12.5,,,3.1,,0,
NH0437,1992-02-27,25,30.5,19.5,17.8,,,,,,,0,,,9.7,76,23.5,,77,20.1,,11.2,,14,,,,22.8,,,5.4,,0,
NH0437,1992-02-28,21.6,26.6,16.6,14.5,,,,,,,0,,,12,95,19.5,,70,17.1,,5.6,,7,,,,26.5,,,4.8,,0,
NH0437,1992-02-29,21.35,27.1,15.6,10.5,,,,,,,0,,,10.9,86,19.2,,75,16.9,,5.6,,7,,,,24.6,,,4.5,,0,
NH0437,1992-03-01,22.25,29.2,15.3,9.3,,,,,,,0,,,10.9,86,21.1,,75,18.4,,5.6,,7,,,,24.5,,,4.6,,0,
NH0437,1992-03-02,24.45,30.4,18.5,15.6,,,,,,,0,,,9.2,73,23.2,,75,19.9,,6.4,,8,,,,21.7,,,4.6,,0,
NH0437,1992-03-03,24.5,30.5,18.5,13.2,,,,,,,0,,,10.6,84,24.4,,78,20.7,,5.6,,7,,,,23.8,,,4.9,,0,
NH0437,1992-03-04,24.3,30.5,18.1,13.1,,,,,,,0,,,10.7,85,23.7,,75,20.2,,3.2,,4,,,,23.9,,,4.7,,0,
NH0437,1992-03-05,25.35,32.1,18.6,13.6,,,,,,,0,,,11.3,90,25.9,,71,21.7,,4,,5,,,,24.8,,,5,,0,
NH0437,1992-03-06,27.35,34.2,20.5,18.4,,,,,,,0,,,9.7,78,27.6,,74,22.7,,5.6,,7,,,,22.1,,,5.1,,0,
NH0437,1992-03-07,24.1,27.2,21,20.5,,,,,,,29.5,,,1.4,11,26,,89,21.7,,7.2,,9,,,,8.8,,,2.3,,0,
NH0437,1992-03-08,24.2,27.5,20.9,18.1,,,,,,,0,,,0,0,26.2,,85,21.9,,4.8,,6,,,,6.5,,,1.8,,0,
NH0437,1992-03-09,24.95,27.3,22.6,20.5,,,,,,,18.5,,,0,0,30.3,,97,24.3,,7.2,,9,,,,6.4,,,1.6,,0,
NH0437,1992-03-10,25.75,29.9,21.6,19.6,,,,,,,7.8,,,5.2,42,28.5,,90,23.2,,7.2,,9,,,,14.6,,,3.4,,0,
NH0437,1992-03-11,24.05,25.6,22.5,21,,,,,,,22.2,,,2.3,19,28.1,,97,23,,11.2,,14,,,,10,,,2.3,,0,
NH0437,1992-03-12,26.65,30.9,22.4,21,,,,,,,2.6,,,8.3,68,28.4,,83,23.2,,7.2,,9,,,,19.4,,,4.5,,0,
NH0437,1992-03-13,27.3,32.2,22.4,20,,,,,,,0,,,7.2,59,29.8,,85,24,,4.8,,6,,,,17.6,,,4.1,,0,
NH0437,1992-03-14,26.3,29.9,22.7,19.1,,,,,,,0,,,6.2,51,28.7,,83,23.4,,4.8,,6,,,,15.9,,,3.6,,0,
NH0437,1992-03-15,26.45,31.9,21,16.8,,,,,,,0,,,9.1,75,28.7,,84,23.4,,4.8,,6,,,,20.3,,,4.4,,0,
NH0437,1992-03-16,26.25,30.9,21.6,18.4,,,,,,,0,,,8,66,26.8,,84,22.2,,5.6,,7,,,,18.6,,,4.2,,0,
NH0437,1992-03-17,25.95,31.9,20,16.2,,,,,,,0,,,10.5,86,25.2,,75,21.2,,3.2,,4,,,,22.3,,,4.6,,0,
NH0437,1992-03-18,26.15,33.6,18.7,14,,,,,,,0,,,10.3,85,26,,73,21.7,,3.2,,4,,,,21.9,,,4.5,,0,
NH0437,1992-03-19,26.85,33.6,20.1,15,,,,,,,0,,,10.2,84,29,,78,23.5,,1.6,,2,,,,21.6,,,4.5,,0,
NH0437,1992-03-20,29.15,35.1,23.2,20,,,,,,,32.2,,,9.2,76,29.2,,73,23.6,,13.6,,17,,,,20,,,5.7,,0,
NH0437,1992-03-21,23.1,27.1,19.1,16.6,,,,,,,22.3,,,0,0,22,,95,19,,8.8,,11,,,,6,,,2.2,,0,
NH0437,1992-03-22,19.7,23.9,15.5,15.1,,,,,,,0,,,6.6,55,18.1,,82,15.9,,12,,15,,,,15.9,,,3.3,,0,
NH0437,1992-03-23,17.3,21.6,13,9.5,,,,,,,0,,,9.1,76,16,,76,14,,6.4,,8,,,,19.6,,,3.1,,0,
NH0437,1992-03-24,19.5,24.9,14.1,9.1,,,,,,,0,,,9.9,83,19.2,,83,16.9,,4,,5,,,,20.7,,,3.3,,0,
NH0437,1992-03-25,22.45,29.8,15.1,11,,,,,,,0,,,10.8,91,24.4,,84,20.7,,4.8,,6,,,,21.9,,,3.8,,0,
NH0437,1992-03-26,22.4,26.3,18.5,14.1,,,,,,,19.1,,,2.7,23,26.5,,88,22,,8,,10,,,,9.8,,,1.9,,0,
NH0437,1992-03-27,23.2,27.7,18.7,18.2,,,,,,,0,,,7.5,63,24.9,,90,21,,7.2,,9,,,,16.8,,,3.3,,0,
NH0437,1992-03-28,20.35,24.6,16.1,13.5,,,,,,,0,,,7.4,63,19.4,,87,17,,6.4,,8,,,,16.6,,,3,,0,
NH0437,1992-03-29,19.25,24.8,13.7,8.9,,,,,,,0,,,10.2,86,19.1,,80,16.8,,4.8,,6,,,,20.6,,,3.2,,0,
NH0437,1992-03-30,19.35,26.2,12.5,7.6,,,,,,,0,,,10.2,87,18.9,,77,16.6,,3.2,,4,,,,20.4,,,3.1,,0,
NH0437,1992-03-31,20.65,26.9,14.4,9.5,,,,,,,0,,,10.2,87,20.3,,81,17.7,,4.8,,6,,,,20.3,,,3.3,,0,
NH0437,1992-04-01,21.5,27.6,15.4,10.8,,,,,,,0,,,9.5,81,20.6,,80,18,,6.4,,8,,,,19.2,,,3.4,,0,
NH0437,1992-04-02,21.3,26.6,16,10.4,,,,,,,8.5,,,3,26,23.8,,91,20.3,,7.2,,9,,,,9.8,,,1.9,,0,
NH0437,1992-04-03,23.35,27.8,18.9,16.2,,,,,,,4.4,,,4.4,38,25.7,,94,21.5,,6.4,,8,,,,11.7,,,2.4,,0,
NH0437,1992-04-04,27,32.5,21.5,18.9,,,,,,,0,,,10.1,87,28.2,,76,23.1,,4.8,,6,,,,19.7,,,4.2,,0,
NH0437,1992-04-05,27,32.5,21.5,18.2,,,,,,,46.5,,,3.2,28,29.2,,88,23.6,,8.8,,11,,,,9.9,,,2.8,,0,
NH0437,1992-04-06,20.3,22.8,17.8,19.3,,,,,,,2,,,0.6,5,21,,93,18.3,,10.4,,13,,,,6.2,,,1.7,,0,
NH0437,1992-04-07,16.8,22.1,11.5,9.8,,,,,,,0,,,9.9,86,14.1,,72,12.1,,4,,5,,,,19.1,,,2.7,,0,
NH0437,1992-04-08,16.55,22.1,11,6.3,,,,,,,0,,,4.8,42,15.3,,79,13.3,,4,,5,,,,11.9,,,1.9,,0,
NH0437,1992-04-09,17.3,23.9,10.7,5.5,,,,,,,0,,,10,87,16.1,,82,14.1,,5.6,,7,,,,19,,,2.7,,0,
NH0437,1992-04-10,19.8,25.2,14.4,10.7,,,,,,,18.1,,,2.8,24,20.4,,78,17.8,,8,,10,,,,9,,,1.8,,0,
NH0437,1992-04-11,21.3,25.2,17.4,17.6,,,,,,,25.6,,,0,0,21,,98,18.3,,16,,20,,,,5.1,,,2.1,,0,
NH0437,1992-04-12,17.45,20.1,14.8,15.6,,,,,,,0,,,0.3,3,17.4,,90,15.3,,8,,10,,,,5.5,,,1.4,,0,
NH0437,1992-04-13,16.65,22.5,10.8,7.4,,,,,,,0,,,6.9,61,13.8,,74,11.8,,6.4,,8,,,,14.4,,,2.4,,0,
NH0437,1992-04-14,16.6,22.6,10.6,6,,,,,,,0,,,9.6,85,16.5,,83,14.5,,4.8,,6,,,,17.9,,,2.3,,0,
NH0437,1992-04-15,17.35,23.2,11.5,7.2,,,,,,,0,,,9.7,86,17.2,,86,15.1,,3.2,,4,,,,18,,,2.3,,0,
NH0437,1992-04-16,18.2,24.9,11.5,6.9,,,,,,,0,,,9,80,17.8,,85,15.7,,2.4,,3,,,,16.9,,,2.3,,0,
NH0437,1992-04-17,19.15,25.5,12.8,7.9,,,,,,,0,,,9,80,18.6,,86,16.4,,4,,5,,,,16.8,,,2.4,,0,
NH0437,1992-04-18,21.05,26.9,15.2,11,,,,,,,0,,,8.7,77,21.2,,83,18.4,,5.6,,7,,,,16.3,,,2.6,,0,
NH0437,1992-04-19,22.25,26.6,17.9,15.3,,,,,,,0,,,8.2,73,21.1,,75,18.4,,4.8,,6,,,,15.6,,,2.7,,0,
NH0437,1992-04-20,19.3,23.1,15.5,14.5,,,,,,,0,,,10.8,97,16.9,,79,14.9,,6.4,,8,,,,18.8,,,2.8,,0,
NH0437,1992-04-21,19.7,24.9,14.5,11.5,,,,,,,0,,,7.8,70,17.4,,72,15.3,,8,,10,,,,14.8,,,2.6,,0,
NH0437,1992-04-22,22.6,27.8,17.4,13.6,,,,,,,18,,,6.2,56,24.6,,85,20.8,,10.4,,13,,,,12.7,,,2.4,,0,
NH0437,1992-04-23,18.15,22.4,13.9,14.8,,,,,,,0,,,0.1,1,16.9,,93,14.9,,2.4,,3,,,,4.8,,,1.3,,0,
NH0437,1992-04-24,18.2,24.8,11.6,8,,,,,,,0,,,2.7,24,20.2,,87,17.7,,4.8,,6,,,,8.1,,,1.2,,0,
NH0437,1992-04-25,19,23.1,14.9,11.1,,,,,,,0,,,8.6,78,19.1,,83,16.8,,7.2,,9,,,,15.5,,,2.2,,0,
NH0437,1992-04-26,19.65,23.8,15.5,12.5,,,,,,,0,,,8.3,75,20.4,,87,17.8,,7.2,,9,,,,15,,,2.2,,0,
NH0437,1992-04-27,20.35,24.9,15.8,12.8,,,,,,,0,,,3,27,22.3,,94,19.2,,4.8,,6,,,,8.3,,,1.4,,0,
NH0437,1992-04-28,20.35,21.2,19.5,17,,,,,,,126.5,,,0,0,23.8,,98,20.3,,21.6,,27,,,,4.5,,,0.9,,0,
NH0437,1992-04-29,17.55,21.5,13.6,15.5,,,,,,,5.8,,,1.6,15,16.8,,92,14.8,,11.2,,14,,,,6.4,,,1.6,,0,
NH0437,1992-04-30,12,13.9,10.1,7.5,,,,,,,13.5,,,8.6,79,13.3,,92,11.2,,9.6,,12,,,,15,,,1.4,,0,
NH0437,1992-05-01,12,16.1,7.9,3.4,,,,,,,0,,,8.9,82,12.1,,79,9.8,,5.6,,7,,,,15.3,,,1.5,,0,
NH0437,1992-05-02,12.15,18.2,6.1,0,,,,,,,0,,,8.9,82,11.4,,81,8.9,,5.6,,7,,,,15.2,,,1.5,,1.785124,
NH0437,1992-05-03,15.8,23.1,8.5,3.4,,,,,,,0,,,9.2,85,17.2,,87,15.1,,4,,5,,,,15.5,,,1.6,,0,
NH0437,1992-05-04,19.15,21.6,16.7,13.5,,,,,,,2,,,0.4,4,21.7,,95,18.8,,8,,10,,,,4.8,,,0.9,,0,
NH0437,1992-05-05,23.45,26.9,20,19,,,,,,,0,,,2.3,21,25,,90,21.1,,7.2,,9,,,,7,,,1.7,,0,
NH0437,1992-05-06,24.95,29.4,20.5,19,,,,,,,48.6,,,8,74,25.8,,88,21.6,,6.4,,8,,,,13.8,,,2.7,,0,
NH0437,1992-05-07,23.9,28.4,19.4,18.6,,,,,,,0,,,5.5,51,27.9,,96,22.9,,7.2,,9,,,,10.7,,,1.9,,0,
NH0437,1992-05-08,23.05,24.9,21.2,21.7,,,,,,,0,,,1.3,12,26.2,,96,21.9,,7.2,,9,,,,5.7,,,1.3,,0,
NH0437,1992-05-09,23.5,25.9,21.1,19,,,,,,,52.3,,,0,0,29.1,,99,23.6,,4.8,,6,,,,4.1,,,0.8,,0,
NH0437,1992-05-10,23.35,24.9,21.8,21.1,,,,,,,1,,,0.1,1,25.7,,93,21.5,,12,,15,,,,4.2,,,1.4,,0,
NH0437,1992-05-11,22.95,26.6,19.3,21.6,,,,,,,8.5,,,2.9,27,25.5,,95,21.4,,11.2,,14,,,,7.4,,,1.6,,0,
NH0437,1992-05-12,17.9,21.2,14.6,15.1,,,,,,,0,,,0,0,16.2,,82,14.2,,4.8,,6,,,,4,,,1.3,,0,
NH0437,1992-05-13,16.15,22.1,10.2,3,,,,,,,0,,,8.8,83,16.2,,84,14.2,,4.8,,6,,,,14.1,,,1.5,,0,
NH0437,1992-05-14,15.8,22.6,9,4.5,,,,,,,0,,,8.3,78,15.5,,77,13.5,,5.6,,7,,,,13.5,,,1.5,,0,
NH0437,1992-05-15,19.6,22.8,16.4,12.5,,,,,,,0,,,0,0,22.7,,93,19.5,,4,,5,,,,4,,,0.7,,0,
NH0437,1992-05-16,21.1,22.4,19.8,17.9,,,,,,,0,,,0,0,24.1,,98,20.5,,5.6,,7,,,,3.9,,,0.8,,0,
NH0437,1992-05-17,21.55,23.5,19.6,18.9,,,,,,,0,,,3.2,30,22,,91,19,,9.6,,12,,,,7.5,,,1.7,,0,
NH0437,1992-05-18,15.65,20.1,11.2,12.5,,,,,,,0,,,0,0,12.6,,81,10.4,,7.2,,9,,,,3.9,,,1.6,,0,
NH0437,1992-05-19,11.75,15.5,8,4,,,,,,,0,,,6.1,58,12.4,,83,10.1,,3.2,,4,,,,10.7,,,0.9,,0,
